Obs_num,Long,Lat,Country,start_date,end_date,land_cover,land_use,textures,textures_gen,texture_class,soil_other,Annual_precipitation,Precip_intensity,Slope_gradient,method,process,scale,study_area_ha,obs_count,Rslt_Mean,Rslt_Med,Rslt_Net,Rslt_Vol,Rslt_Vis,Source_ref,Collector_Ref,Link
1070,-2.124054812,51.57729807,United Kingdom,NA,19/04/1996,Arable,NA,NA,NA,SSEW,Pelo-stagnogley soils,NA,NA,NA,Volumetric - transects,Water,Field,4,1,NA,NA,NA,0.003113417,0.00358043,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1071,-1.979924382,51.17273767,United Kingdom,NA,04/04/1996,Arable,NA,NA,NA,SSEW,Humic rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,51,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1072,-1.765593843,51.12754496,United Kingdom,NA,04/04/1996,Arable,NA,NA,NA,SSEW,Brown rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,36,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1073,-1.836885267,51.17262601,United Kingdom,NA,04/04/1996,Arable,NA,NA,NA,SSEW,Brown rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,30,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1074,-1.694441152,51.08242036,United Kingdom,NA,12/03/1996,Grassland,NA,NA,NA,SSEW,Brown rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,0,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1075,-1.623062195,51.08221218,United Kingdom,NA,12/03/1996,Arable,NA,NA,NA,SSEW,Grey rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,39,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1076,-1.546838602,51.57649013,United Kingdom,NA,19/03/1996,Arable,NA,NA,NA,SSEW,Grey rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,62.7,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1077,-1.473651205,51.66609854,United Kingdom,NA,27/03/1996,NA,NA,NA,NA,SSEW,Argillic brown sands,NA,NA,NA,Volumetric - transects,Water,Field,0,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1078,-1.33691491,51.12590107,United Kingdom,NA,20/03/1996,Arable,NA,NA,NA,SSEW,Grey rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,15.7,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1079,-1.403130833,51.53089018,United Kingdom,NA,19/03/1996,Arable,NA,NA,NA,SSEW,Typical brown calcareous earths,NA,NA,NA,Volumetric - transects,Water,Field,34.8,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1080,-1.331056028,51.53050153,United Kingdom,NA,19/03/1996,Arable,NA,NA,NA,SSEW,Brown rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,30,1,NA,NA,NA,0.066666667,0.073333333,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1081,-1.401952543,51.62079875,United Kingdom,NA,25/03/1996,Arable,NA,NA,NA,SSEW,Stagnogleyic brown calcareous earths,NA,NA,NA,Volumetric - transects,Water,Field,23.5,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1082,-1.266185058,51.08051764,United Kingdom,NA,20/03/1996,Arable,NA,NA,NA,SSEW,Brown rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,48.5,1,NA,NA,NA,0.001237113,0.001360825,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1083,-1.265473178,51.12547433,United Kingdom,NA,20/03/1996,Arable,NA,NA,NA,SSEW,Typical argillic brown earths,NA,NA,NA,Volumetric - transects,Water,Field,20,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1084,-1.194814405,51.08004802,United Kingdom,NA,20/03/1996,Arable,NA,NA,NA,SSEW,Typical brown calcareous earths,NA,NA,NA,Volumetric - transects,Water,Field,17,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1085,-1.258982932,51.53006862,United Kingdom,NA,19/03/1996,Arable,NA,NA,NA,SSEW,Humic rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,18,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1086,-1.045592083,51.39365019,United Kingdom,NA,22/03/1996,Arable,NA,NA,NA,SSEW,Typical stagnogley soils,NA,NA,NA,Volumetric - transects,Water,Field,6.5,1,NA,NA,NA,2.990769231,3.947815385,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1087,-1.043716947,51.48355327,United Kingdom,NA,22/03/1996,NA,NA,NA,NA,SSEW,Typical argillic brown earths,NA,NA,NA,Volumetric - transects,Water,Field,0,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1088,-0.974743896,51.34809203,United Kingdom,NA,22/03/1996,Arable,NA,NA,NA,SSEW,Typical argillic gley soils,NA,NA,NA,Volumetric - transects,Water,Field,9.7,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1089,-0.971723372,51.48294427,United Kingdom,NA,22/03/1996,NA,NA,NA,NA,SSEW,Typical brown calcareous earths,NA,NA,NA,Volumetric - transects,Water,Field,0,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1090,-0.843587742,50.85228526,United Kingdom,NA,20/03/1996,Arable,NA,NA,NA,SSEW,Gleyic argillic brown earths,NA,NA,NA,Volumetric - transects,Water,Field,48.6,1,NA,NA,NA,0.011316872,0.015277778,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1091,-0.836867556,51.12199767,United Kingdom,NA,21/03/1996,NA,NA,NA,NA,SSEW,Typical stagnogley soils,NA,NA,NA,Volumetric - transects,Water,Field,0,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1092,-0.701565514,50.85079175,United Kingdom,NA,20/03/1996,Arable,NA,NA,NA,SSEW,Gleyic argillic brown earths,NA,NA,NA,Volumetric - transects,Water,Field,25.5,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1093,-0.626595651,50.98482701,United Kingdom,NA,21/03/1996,Arable,NA,NA,NA,SSEW,Typical argillic brown earths,NA,NA,NA,Volumetric - transects,Water,Field,12.5,1,NA,NA,NA,0.00312,0.0043368,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1094,-4.444074832,50.42765833,United Kingdom,NA,30/07/1996,Arable,NA,NA,NA,SSEW,Typical brown earths,NA,NA,NA,Volumetric - transects,Water,Field,5.3,1,NA,NA,NA,0.528367925,0.591772075,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1095,-3.733973539,50.26053338,United Kingdom,NA,25/07/1996,Arable,NA,NA,NA,SSEW,Typical brown earths,NA,NA,NA,Volumetric - transects,Water,Field,6,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1096,-3.737246544,50.35042522,United Kingdom,NA,24/07/1996,Arable,NA,NA,NA,SSEW,Brown rankers,NA,NA,NA,Volumetric - transects,Water,Field,5.7,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1097,-3.738889286,50.39537055,United Kingdom,NA,24/07/1996,Grassland,NA,NA,NA,SSEW,Brown rankers,NA,NA,NA,Volumetric - transects,Water,Field,0,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1098,-2.476393857,50.76711266,United Kingdom,NA,25/07/1996,Arable,NA,NA,NA,SSEW,Brown rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,17.7,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1099,-1.343267581,50.67631138,United Kingdom,NA,02/09/1996,Arable,NA,NA,NA,SSEW,Typical paleo-argillic brown earths,NA,NA,NA,Volumetric - transects,Water,Field,10,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1100,-0.774928407,50.76165535,United Kingdom,NA,21/03/1996,Arable,NA,NA,NA,SSEW,Typical argillic gley soils,NA,NA,NA,Volumetric - transects,Water,Field,12.9,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1101,-0.461500705,53.76996178,United Kingdom,NA,19/03/1996,Arable,NA,NA,NA,SSEW,Typical argillic brown earths,NA,NA,NA,Volumetric - transects,Water,Field,6.1,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1102,-0.459855863,53.81488537,United Kingdom,NA,19/03/1996,Arable,NA,NA,NA,SSEW,Typical brown calcareous earths,NA,NA,NA,Volumetric - transects,Water,Field,2,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1103,-0.245248984,53.49730785,United Kingdom,NA,26/04/1996,Arable,NA,NA,NA,SSEW,Brown rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,22,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1104,-0.169916072,53.49617807,United Kingdom,NA,04/07/1996,Arable,NA,NA,NA,SSEW,Typical brown calcareous earths,NA,NA,NA,Volumetric - transects,Water,Field,21.6,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1105,-0.428953045,52.60086137,United Kingdom,NA,14/03/1996,Arable,NA,NA,NA,SSEW,Stagnogleyic brown calcareous earths,NA,NA,NA,Volumetric - transects,Water,Field,4.8,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1106,-0.177612416,53.3164985,United Kingdom,NA,18/03/1996,Arable,NA,NA,NA,SSEW,Typical brown calcareous earths,NA,NA,NA,Volumetric - transects,Water,Field,40,1,NA,NA,NA,0.00025,3.05E-04,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1107,-0.102601094,53.3153289,United Kingdom,NA,18/03/1996,Arable,NA,NA,NA,SSEW,Grey rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,15.6,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
1108,-0.100605982,53.36024748,United Kingdom,NA,18/03/1996,Arable,NA,NA,NA,SSEW,Brown rendzinas,NA,NA,NA,Volumetric - transects,Water,Field,16.8,1,NA,NA,NA,0,0,Harrod et al. (2016) pers. comms. and Harrod et al. (1998) MAFF NT1014 A systematic approach to national budgets of phosphorous loss through soil erosion and surface runoff and National Soil Inventory nodes (SSLRC project code: JF3181) Cranfield University,"Benaud, P.",NA
